PlInf_Ht,PlInf_Wt,PlInf_DftYr,PlInf_DftRd,PlInf_Ovrl,PlInf_Debut,PlInf_Age,PlInf_Seasons,PlInf_NHLid,PrimStat_GP,PrimStat_G,PrimStat_A,PrimStat_A1,PrimStat_PTS,PrimStat_Rnk,PrimStat_Gap,PrimStat_PTS/GP,PrimStat_PAX,PrimStat_GC,PrimStat_+/-,PrimStat_E+/-,PrimStat_PIM,PrimStat_Shifts,PrimStat_TOI,PrimStat_TOI.1,PrimStat_TOI.2,PrimStat_TOI.3,PrimStat_TOI/GP,PrimStat_TOI%,PrimStat_IPP%,IndStat_iCF,IndStat_iCF.1,IndStat_iCF.2,IndStat_iFF,IndStat_iFF.1,IndStat_iSF,IndStat_iSCF,IndStat_iHDCF,IndStat_iRush,IndStat_iReb,IndStat_iDS,IndStat_ixG,IndStat_sDist,IndStat_Pass,IndStat_TOff,IndStat_TOff/60,IndStat_OZS,IndStat_NZS,IndStat_DZS,IndStat_ZS%,IndStat_iHF,IndStat_iHF.1,IndStat_iHA,IndStat_iHDf,IndStat_iMiss,IndStat_iGVA,IndStat_iTKA,IndStat_iBLK,IndStat_BLK%,FaceStat_iFOW,FaceStat_iFOL,FaceStat_FO%,FaceStat_dzFOW,FaceStat_dzFOL,FaceStat_nzFOW,FaceStat_nzFOL,FaceStat_ozFOW,FaceStat_ozFOL,FaceStat_FOW.Up,FaceStat_FOL.Up,FaceStat_FOW.Down,FaceStat_FOL.Down,FaceStat_FOW.Close,FaceStat_FOL.Close,IndGoalStat_Hat,IndGoalStat_OTG,IndGoalStat_1G,IndGoalStat_GWG,IndGoalStat_ENG,IndGoalStat_PSG,IndGoalStat_PSA,IndGoalStat_G.Bkhd,IndGoalStat_G.Dflct,IndGoalStat_G.Slap,IndGoalStat_G.Snap,IndGoalStat_G.Tip,IndGoalStat_G.Wrap,IndGoalStat_G.Wrst,IndGoalStat_CBar_,IndGoalStat_Post,IndGoalStat_Over,IndGoalStat_Wide,IndGoalStat_S.Bkhd,IndGoalStat_S.Dflct,IndGoalStat_S.Slap,IndGoalStat_S.Snap,IndGoalStat_S.Tip,IndGoalStat_S.Wrap,IndGoalStat_S.Wrst,PenStat_iPenT,PenStat_iPenD,PenStat_iPENT,PenStat_iPENT2,PenStat_iPENT5,PenStat_iPEND,PenStat_iPEND2,PenStat_iPEND5,PenStat_iPenDf,PenStat_NPD,PenStat_Min,PenStat_Maj,PenStat_Match,PenStat_Misc,PenStat_Game,OITStat_CF,OITStat_CA,OITStat_FF,OITStat_FA,OITStat_SF,OITStat_SA,OITStat_xGF,OITStat_xGA,OITStat_GF,OITStat_GA,OITStat_SH%,OITStat_SV%,OITStat_PDO,OITStat_CF.1,OITStat_CA.1,OITStat_FF.1,OITStat_FA.1,OITStat_SF.1,OITStat_SA.1,OITStat_GF.1,OITStat_GA.1,OITStat_SCF,OITStat_SCA,OITStat_HDCF,OITStat_HDCA,OITStat_HDGF,OITStat_HDGA,OITStat_PENT,OITStat_PEND,CatAll_OPS,CatAll_DPS,CatAll_PS,CatAll_GS,CatAll_GS/G,CatAll_Star,CatAll_OWAR,CatAll_DWAR,CatAll_WAR,Other_SOS,Other_SOG,Other_SOGDG,Other_Grit,Other_DAP,Other_Pres,Other_IceF,Other_IceA,Other_CPP,Other_CPP.1,Other_Pace,Other_CruG,Other_CruA1,Other_CruA2,Other_CriG,Other_CriA1,Other_CriA2,Other_MGL,Other_CHIP,ContInf_Salary,ContInf_Cap_Hit,CarStat_GP.1,CarStat_G.1,CarStat_A.1,CarStat_PTS.1,CarStat_+/-.1,CarStat_PIM.1,CarStat_Shot,CarStat_TOI.4,CarStat_OPS.1,CarStat_DPS.1,CarStat_PS.1
74,207,2012.0,5.0,147.0,2015,24,3,8477018,61,0,6,2,6,25,49,0.09836065573770492,-12.383561643835616,1.802,-9,-6.6,23,1458,67397,1123.2833333333,1101.37,1123,18.41448087431694,30.79,0.16666666666666666,197,204,204,135,139,103,66,11,6,6,12,4.25,51.1262,15.2,212.2,11.560147815902013,361,359,369,0.4945205479452055,40,40,79,-39,36,43,26,68,0.0794392523364486,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,3,0,13,5,1,1,80,10,9,10,9,1,9,8,1,-1,2.5620000000000003,9,1,0,0,0,950,1001,703,788,523,556,40.29,53.66,36,49,0.06883365200764818,0.9118705035971223,0.9807041556047704,971,1018,717,804,535,564,37,51,475,546,174,198,28,26,64,68,-0.8,1.9,1.1,10.84,0.17770491803278687,0.2349,-0.98,-0.03,-1.01,1.0,0.0,0.0,132,7.333333333333333,0.0,88,85,3.7,6.5124,106.28580767589457,0,2,4,0,0,3,9.0,307.0,2800000,2800000,207,6,44,50,-52,68,337,4069,1.2,5.8,7.0
70,175,2012.0,5.0,150.0,2017,23,1,8477021,79,19,24,15,43,5,54,0.5443037974683544,0.0,16.734,-7,-4.3,28,1398,63714,1061.9,1061.9,1062,13.441772151898736,22.44,0.7166666666666667,137,137,137,106,106,82,99,42,4,7,11,9.14,25.8659,242.0,379.0,21.414445804689706,395,307,231,0.6309904153354633,42,42,106,-64,24,24,30,35,0.05,207,285,0.42073170731707316,65,82,84,114,58,89,38,49,105,140,126,170,0,0,5,0,0,0,0,2,0,1,1,3,0,12,0,0,2,22,6,1,3,13,11,0,48,13,13,13,13,0,10,10,0,0,-2.162,13,0,0,0,0,1068,884,800,665,581,486,48.84,38.85,60,43,0.10327022375215146,0.911522633744856,1.0147928574970075,1069,884,802,665,583,485,60,44,550,436,182,161,28,20,67,90,3.5,1.0,4.5,32.52,0.4116455696202532,3.6519,2.35,0.04,2.39,0.0,0.0,0.0,105,5.538461538461538,0.08356575840000001,73,63,40.2,42.5676,110.29287126848102,12,10,3,1,2,2,3.0,42.0,925000,925000,79,19,24,43,-7,28,81,1062,3.5,1.0,4.5
70,188,2013.0,3.0,86.0,2014,24,4,8477413,50,8,14,6,22,11,75,0.44,0.4313725490196063,8.22,-15,-5.7,10,924,43459,724.31666666667,724.32,724,14.486333333333334,24.13,0.5945945945945946,198,198,198,150,150,111,103,41,6,13,19,9.82,32.8018,130.2,328.2,27.18687872763419,231,215,165,0.5833333333333334,38,38,42,-4,39,15,22,18,0.036,7,15,0.3181818181818182,0,2,1,4,6,9,3,2,2,9,4,9,0,0,2,2,1,0,0,0,0,1,1,0,0,6,2,3,4,30,8,2,15,11,2,2,71,5,12,6,6,0,12,12,0,7,4.809,5,0,0,0,0,747,614,527,482,391,352,31.58,28.8,37,38,0.09462915601023018,0.8920454545454546,0.9866746105556847,745,613,525,481,389,352,37,38,355,284,127,119,13,24,56,55,1.1,0.30000000000000004,1.4,22.75,0.455,1.9921000000000002,0.16,0.03,0.19,0.0,0.0,0.0,66,12.0,0.0531174089,49,43,21.0,22.9618,112.740225314778,3,1,5,0,0,1,4.0,195.0,1250000,1400000,152,24,42,66,-13,28,265,2101,3.9,2.0,5.9
71,195,2007.0,4.0,93.0,2010,29,6,8474000,22,0,1,1,1,32,52,0.045454545454545456,-2.8194444444444446,0.299,-7,-0.5,20,527,22772,379.53333333333,378.9,380,17.251515151515154,28.86,0.125,52,52,52,43,43,31,16,3,2,1,3,1.85,49.2903,41.3,93.3,14.774346793349169,87,115,153,0.3625,46,45,50,-5,12,11,6,41,0.10677083333333333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,0,7,6,1,0,16,7,4,7,5,2,5,3,2,-3,-0.481,5,2,0,0,0,303,463,232,343,167,243,16.41,20.23,8,18,0.04790419161676647,0.9259259259259259,0.9738301175426924,300,466,230,345,165,245,8,19,146,219,74,79,5,8,21,22,-0.4,0.30000000000000004,-0.1,-0.88,-0.04,0.029,0.03,-0.27,-0.24,0.0,0.0,0.0,109,10.4,0.0,30,45,-1.0,0.9038,121.298495645289,0,0,0,0,0,0,4.0,195.0,650000,650000,166,10,16,26,0,82,200,2681,0.7,5.2,6.0
76,220,2002.0,9.0,291.0,2007,33,11,8470318,81,3,10,7,13,17,50,0.16049382716049382,-3.3837429111531208,4.428,-7,-10.4,47,2162,93839,1563.9833333333,1540.45,1564,19.30843621399177,32.38,0.23214285714285715,151,153,153,101,103,86,41,5,2,5,7,2.77,50.314,141.2,292.2,11.381089941250933,368,520,779,0.32083696599825634,133,129,82,47,17,70,13,84,0.060431654676258995,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,15,0,0,39,12,2,1,32,22,6,21,20,1,7,6,1,-16,-4.067,21,1,0,0,0,1228,1704,981,1306,681,948,58.78,89.62,56,94,0.08223201174743025,0.9008438818565401,0.9830758936039703,1245,1722,997,1316,691,955,55,94,602,893,239,350,33,56,115,95,-0.30000000000000004,3.2,2.8,9.41,0.11617283950617284,0.9638000000000001,-0.02,0.02,0.0,0.0,0.0,0.0,265,6.9523809523809526,0.014531277700000001,138,133,8.3,12.1866,114.20039598818526,2,4,0,0,0,0,1.0,52.0,4250000,4250000,610,24,96,120,1,496,630,11518,1.8,25.2,26.9
78,219,2012.0,7.0,210.0,2016,25,2,8477034,14,0,1,1,1,32,68,0.07142857142857142,1.0,0.295,-4,0.1,2,285,13199,219.98333333333,219.88,220,15.713095238095237,26.2,0.16666666666666666,19,19,19,14,14,7,4,0,0,0,0,0.37,46.8571,28.5,47.5,12.961615426596326,58,66,91,0.38926174496644295,6,6,18,-12,7,5,4,30,0.13215859030837004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,2,0,0,3,1,2,1,1,0,2,2,0,1,1.8519999999999999,1,0,0,0,0,186,262,140,197,102,131,8.65,10.56,6,11,0.058823529411764705,0.916030534351145,0.9748540637629097,187,263,140,198,102,131,6,11,81,124,32,47,5,7,31,20,-0.2,0.2,0.0,0.12,0.008571428571428572,0.0582,0.08,0.02,0.1,0.0,0.0,0.0,38,10.0,0.0,16,17,0.8,1.3704,122.24849918137167,0,1,0,0,0,0,0.0,0.0,650000,650000,15,0,1,1,-3,2,7,235,-0.2,0.30000000000000004,0.1
77,210,2011.0,3.0,67.0,2014,24,4,8476392,45,8,13,8,21,14,70,0.4666666666666667,7.84322033898305,7.841,9,9.2,8,944,40213,670.03333333333,670.03,670,14.893703703703704,24.98,0.7,105,105,105,91,91,70,77,41,6,9,15,7.13,30.2429,185.0,290.0,25.96898646329269,192,248,293,0.3958762886597938,124,124,60,64,21,4,21,28,0.06542056074766354,375,296,0.5588673621460507,141,128,150,91,84,77,101,96,172,122,181,143,0,0,3,1,0,0,0,2,1,0,1,1,0,3,1,1,8,11,7,6,0,8,6,2,41,4,9,4,4,0,8,8,0,5,3.065,4,0,0,0,0,625,552,469,400,340,279,27.12,24.32,30,28,0.08823529411764706,0.8996415770609318,0.9878768711785789,625,552,469,399,340,277,30,27,303,269,130,88,18,11,39,47,1.1,1.0,2.1,30.13,0.6695555555555556,2.4006,0.27,0.98,1.25,0.0,0.0,0.0,160,36.25,0.0550104822,55,39,20.2,21.613,105.39826574929481,4,4,4,0,0,1,23.0,456.0,1250000,1125000,281,41,49,90,2,159,369,4124,2.9,4.2,7.1
72,169,2012.0,7.0,195.0,2017,23,1,8477043,63,3,11,9,14,17,73,0.2222222222222222,0.0,4.7219999999999995,13,3.8,10,1162,53050,884.16666666667,884.17,884,14.034391534391533,23.51,0.3181818181818182,112,112,112,83,83,60,44,13,1,6,7,3.31,40.8167,176.1,288.1,19.550538923510185,356,317,233,0.6044142614601019,22,22,56,-34,23,33,13,55,0.08136094674556213,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,19,2,0,20,9,0,0,29,5,6,5,5,0,6,6,0,1,3.076,5,0,0,0,0,881,807,672,621,455,428,39.06,36.56,44,33,0.0967032967032967,0.9228971962616822,1.019600492964979,885,807,677,621,459,428,46,33,459,419,178,176,23,25,64,67,0.6000000000000001,2.7,3.3,21.35,0.3388888888888889,0.9845,1.02,-0.05,0.97,0.0,0.0,0.0,87,7.0,0.0154338415,60,69,13.0,14.6152,114.5481072644401,0,4,2,0,2,0,4.0,195.0,650000,650000,63,3,11,14,13,10,60,884,0.6000000000000001,2.7,3.3
71,185,2012.0,7.0,198.0,2017,24,1,8477046,62,3,9,2,12,20,55,0.1935483870967742,0.0,4.055,13,7.7,8,1297,62315,1038.5833333333,1038.58,1039,16.751344086021504,28.3,0.2727272727272727,160,160,160,102,102,79,47,6,2,5,7,3.41,50.0127,57.4,217.4,12.55945618055422,343,362,279,0.5514469453376206,33,33,91,-58,23,16,14,98,0.12054120541205413,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,1,1,21,1,0,34,8,0,0,36,4,2,4,4,0,2,2,0,-2,2.7,4,0,0,0,0,1132,1011,827,715,589,510,51.87,38.33,44,31,0.07470288624787776,0.9392156862745098,1.0139185725223876,1135,1011,830,715,592,510,44,31,556,467,223,182,26,17,53,55,0.2,3.5,3.7,25.12,0.40516129032258064,1.0277,0.03,0.30000000000000004,0.33,0.0,0.0,0.0,139,11.75,0.0162612374,93,78,11.2,12.54,123.80365499046776,3,1,4,1,0,2,11.0,87.0,650000,650000,62,3,9,12,13,8,79,1039,0.2,3.5,3.7
74,205,2004.0,2.0,60.0,2006,31,12,8471273,62,6,10,7,16,14,66,0.25806451612903225,-20.137142857142855,6.049,-2,-3.7,33,1293,57072,951.2,951.23,951,15.341935483870968,25.66,0.5161290322580645,151,151,151,120,120,89,87,38,7,6,13,8.43,28.8202,158.6,309.6,19.528400071486395,250,308,526,0.32216494845360827,145,145,39,106,31,12,25,47,0.06010230179028133,521,431,0.5472689075630253,249,206,158,123,114,102,159,138,189,147,308,270,0,0,2,0,0,0,0,1,0,0,1,0,1,3,0,1,2,28,13,1,4,27,1,3,40,15,9,14,13,1,10,9,1,-6,-5.314,14,1,0,0,0,809,1026,618,735,453,542,39.07,51.47,31,46,0.0684326710816777,0.915129151291513,0.9835618223731907,808,1026,618,735,454,543,31,45,405,477,157,197,16,28,50,41,-0.4,0.9,0.6000000000000001,15.53,0.25048387096774194,1.3515000000000001,0.07,0.0,0.06,1.0,0.0,0.0,226,12.142857142857142,0.0345021038,82,74,12.7,14.9372,115.74487768468194,4,4,1,2,1,1,4.0,195.0,5850000,5850000,762,147,277,424,40,869,1562,13362,25.1,17.5,42.6
73,202,1996.0,2.0,35.0,1997,41,20,8464989,79,11,11,8,22,14,54,0.27848101265822783,-17.84699853587116,8.728,-1,-6.5,20,1279,56369,939.48333333333,939.48,939,11.892194092827005,20.02,0.6285714285714286,168,168,168,135,135,104,107,63,3,13,16,10.84,24.5481,144.2,312.2,19.93868948780176,263,289,320,0.451114922813036,14,14,50,-36,31,17,14,42,0.05236907730673317,355,350,0.5035460992907801,117,132,141,117,97,101,78,79,171,146,193,208,0,0,3,1,0,0,0,3,0,1,0,2,0,5,0,4,4,23,18,2,8,4,7,3,62,10,10,10,10,0,10,10,0,0,0.759,10,0,0,0,0,641,1037,477,760,345,542,30.45,40.32,35,44,0.10144927536231885,0.9188191881918819,1.0202684635542008,645,1044,480,767,347,548,35,44,301,476,148,175,23,20,75,64,0.7,0.9,1.7000000000000002,11.5,0.14556962025316456,3.1998,-0.62,-0.03,-0.65,1.0,0.0,0.0,76,2.8,0.0477728934,54,69,20.0,22.1518,107.165666113169,5,1,1,0,0,0,0.0,0.0,1000000,1000000,1445,259,452,711,-30,578,2687,22173,39.2,25.3,64.5
74,200,2012.0,2.0,36.0,2016,24,2,8476866,2,0,0,0,0,34,69,0.0,0.0,0.0,0,-0.2,0,13,450,7.5,7.5,8,3.75,6.43,0.0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,8.0,5,1,3,0.625,1,1,2,-1,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,0,0,0,0,0,5,11,3,8,3,4,0.06,0.33,0,0,0.0,1.0,1.0,5,11,3,8,3,4,0,0,2,6,0,1,0,0,1,1,0.0,0.0,0.0,-0.21,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,-0.0012000000000000001,128.0,0,0,0,0,0,0,0.0,0.0,650000,650000,3,0,0,0,1,0,0,19,-0.1,0.1,0.0
75,209,2011.0,3.0,72.0,2017,24,1,8476396,1,0,0,0,0,35,53,0.0,0.0,0.0,0,-0.7,2,19,736,12.266666666667,12.27,12,12.266666666666667,21.16,0.0,2,2,2,2,2,1,1,1,1,0,1,0.07,17.0,0.0,2.0,9.7799511002445,3,8,5,0.375,2,2,1,1,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,-1,-1.015,1,0,0,0,0,10,7,5,6,3,6,0.15,0.33,0,0,0.0,1.0,1.0,10,7,5,6,3,6,0,0,3,4,1,2,0,0,1,0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0.0,2,1,-0.2,-0.20299999999999999,83.12958435207824,0,0,0,0,0,0,0.0,0.0,750000,750000,1,0,0,0,0,2,1,12,0.0,0.0,0.0
73,215,-1.0,-1.0,-1.0,2014,23,3,8477070,3,0,0,0,0,28,87,0.0,-0.42857142857142855,0.0,0,-0.8,5,30,1245,20.75,20.75,21,6.916666666666667,11.76,0.0,1,1,1,1,1,1,0,0,0,0,0,0.02,46.0,0.0,1.0,2.891566265060241,9,8,4,0.6923076923076923,4,4,6,-2,0,0,1,0,0.0,0,2,0.0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,-1,-0.022,0,1,0,0,0,10,17,9,13,7,10,0.31,0.72,0,0,0.0,1.0,1.0,10,17,9,13,7,10,0,0,7,10,0,6,0,0,2,2,-0.1,0.0,0.0,-0.30000000000000004,-0.10000000000000002,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0,2,-0.5,-0.004399999999999999,78.07228915662651,0,0,0,0,0,0,0.0,0.0,650000,650000,17,1,1,2,4,28,17,125,0.0,0.30000000000000004,0.30000000000000004
73,193,2011.0,3.0,73.0,2014,24,2,8476397,2,0,0,0,0,29,108,0.0,0.0,0.0,-1,-0.2,0,40,1668,27.8,27.8,28,13.9,23.23,0.0,10,10,10,5,5,4,5,2,0,1,1,0.58,21.0,0.0,10.0,21.58273381294964,11,9,7,0.6111111111111112,1,1,4,-3,1,1,1,1,0.029411764705882353,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0,28,36,17,33,11,23,1.84,2.05,1,2,0.09090909090909091,0.9130434782608696,1.0039525691699605,28,36,17,33,11,23,1,2,14,24,7,9,0,1,2,0,0.0,0.0,-0.1,0.05,0.025,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,0,0.0,0.0234,138.1294964028777,0,0,0,0,0,0,0.0,0.0,650000,650000,4,0,0,0,-3,10,4,55,-0.1,-0.1,-0.2
77,233,-1.0,-1.0,-1.0,2017,23,1,8477073,34,1,3,1,4,28,88,0.11764705882352941,0.0,1.387,-4,-4.1,57,568,23672,394.53333333333,394.53,395,11.603921568627452,19.94,0.3333333333333333,43,43,43,27,27,19,13,2,1,3,4,1.02,44.7368,27.6,70.6,10.736826096874763,121,108,108,0.5283842794759825,77,77,48,29,8,23,3,27,0.07848837209302326,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,0,5,0,0,0,14,17,4,17,13,4,8,4,4,-13,-7.213,11,5,0,0,1,323,403,236,317,172,218,12.75,19.9,12,14,0.06976744186046512,0.9357798165137614,1.0055472583742264,323,403,234,317,169,218,11,14,147,214,50,81,9,8,35,24,0.0,0.7,0.7,-0.72,-0.021176470588235293,0.1713,-0.49,-0.22,-0.71,0.0,0.0,0.0,166,7.2727272727272725,0.010219342000000001,20,44,-1.7000000000000002,2.5574,110.40985476389629,0,1,1,0,0,0,0.0,0.0,650000,650000,34,1,3,4,-4,57,19,395,0.0,0.7,0.7
77,214,-1.0,-1.0,-1.0,2017,22,1,8480153,6,0,1,0,1,31,75,0.16666666666666666,0.0,0.297,-1,-1.1,0,97,4794,79.9,79.9,80,13.316666666666668,22.17,0.3333333333333333,16,16,16,8,8,7,10,0,0,0,0,0.36,34.4286,0.0,16.0,12.015018773466833,33,22,20,0.6226415094339622,6,6,11,-5,1,0,2,6,0.10526315789473684,20,40,0.3333333333333333,5,13,7,14,8,13,6,6,10,20,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,-0.063,0,0,0,0,0,64,78,45,51,39,43,1.85,3.14,3,4,0.07692307692307693,0.9069767441860466,0.9838998211091234,63,78,44,51,38,43,3,4,29,42,6,17,1,4,4,2,-0.1,0.1,-0.1,0.18,0.03,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,7,2,1.0,0.9874,106.63329161451814,0,0,0,0,0,0,0.0,0.0,742500,833750,6,0,1,1,-1,0,7,80,-0.1,0.1,-0.1
71,200,2011.0,3.0,75.0,2016,26,2,8476399,79,13,12,10,25,12,68,0.31645569620253167,18.130434782608695,10.287,7,6.1,50,1524,68235,1137.1333333333,1137.13,1137,14.395569620253164,24.17,0.5681818181818182,245,245,245,199,199,146,150,77,13,9,22,17.41,28.2808,169.7,414.7,21.881403181694264,225,353,544,0.2925877763328999,216,216,111,105,53,21,68,57,0.06333333333333334,252,285,0.4692737430167598,114,146,85,83,53,56,105,98,76,103,157,164,0,0,2,2,0,0,0,2,0,0,3,1,0,7,0,5,7,41,23,0,5,41,8,0,69,22,20,22,20,2,23,21,2,-2,4.129,20,2,0,0,0,877,1142,692,843,500,595,45.85,52.24,44,56,0.088,0.9058823529411765,0.9938823529411764,878,1145,692,846,501,599,44,56,426,542,196,180,27,27,76,71,0.8,1.6,2.5,29.61,0.37481012658227847,3.2016,0.36,0.82,1.18,0.0,0.0,0.0,325,14.2,0.0586681343,70,101,20.0,25.8258,106.53135525401669,7,7,1,1,2,0,0.0,0.0,660000,660000,102,14,13,27,0,77,175,1433,0.30000000000000004,1.8,2.1
73,195,-1.0,-1.0,-1.0,2017,23,1,8477085,5,0,2,1,2,29,53,0.4,0.0,0.601,4,0.4,2,88,4008,66.8,66.8,67,13.36,22.41,0.4,5,5,5,4,4,3,1,1,0,0,0,0.18,41.3333,10.0,15.0,13.473053892215571,16,24,21,0.43243243243243246,9,9,4,5,1,0,0,5,0.09803921568627451,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,-1,-0.6910000000000001,1,0,0,0,0,50,61,43,46,30,33,2.32,2.23,5,1,0.16666666666666666,0.9696969696969697,1.1363636363636365,50,61,43,46,30,33,5,1,26,30,10,10,2,1,3,1,0.1,0.5,0.6000000000000001,1.6800000000000002,0.336,0.0122,-0.02,0.01,-0.02,0.0,0.0,0.0,16,9.0,0.0,3,7,1.8,1.8618,99.7005988023952,0,1,1,0,0,1,0.0,0.0,720000,675000,5,0,2,2,4,2,3,67,0.1,0.5,0.6000000000000001
75,208,2011.0,3.0,76.0,2015,26,3,8476400,72,4,10,5,14,0,0,0.19444444444444445,2.666666666666666,5.026,-6,-3.5,12,1239,51327,855.21666666667,855.45,856,11.881250000000001,20.08,0.6363636363636364,198,198,198,152,152,105,110,51,7,18,25,9.82,29.8095,128.8,326.8,22.92126950727687,219,254,295,0.4260700389105058,110,110,55,55,47,21,24,46,0.06174496644295302,92,111,0.45320197044334976,36,49,34,32,22,30,24,28,36,36,55,75,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,1,6,39,14,1,12,19,7,4,48,6,10,6,6,0,8,8,0,4,-0.4,6,0,0,0,0,664,951,498,699,353,487,28.83,45.84,22,44,0.06232294617563739,0.9096509240246407,0.971973870200278,664,950,499,698,355,487,21,44,311,487,119,183,10,25,68,52,-0.5,0.8,0.30000000000000004,12.34,0.1713888888888889,1.0775,-0.29,0.31,0.02,1.0,0.0,0.0,168,22.333333333333332,0.0437180287,50,60,12.8,13.92,113.27371558828685,2,2,2,0,0,1,0.0,0.0,650000,650000,180,12,19,31,-10,35,236,2038,-1.0,1.9,0.9
72,211,2002.0,1.0,24.0,2005,33,13,8470257,76,15,31,18,46,5,24,0.6052631578947368,-3.1873479318734823,16.432,-11,5.3,20,1873,85244,1420.7333333333,1420.73,1421,18.693859649122807,31.0,0.575,303,303,303,216,216,168,156,66,10,21,31,16.11,32.375,398.6,701.6,29.62983818177979,628,467,521,0.546562228024369,53,53,83,-30,48,19,34,58,0.06311207834602829,24,35,0.4067796610169492,7,11,3,8,14,16,6,6,8,10,17,25,0,0,2,2,3,0,0,1,1,2,2,1,0,8,1,6,3,38,12,4,22,19,8,1,102,10,18,10,10,0,17,17,0,8,4.234,10,0,0,0,0,1578,1223,1176,861,852,616,73.69,61.62,80,75,0.09389671361502347,0.8782467532467533,0.9721434668617768,1573,1224,1171,861,850,616,80,75,770,604,258,231,35,41,75,73,2.2,1.4,3.6,54.04,0.7110526315789474,4.4135,0.34,0.05,0.38,1.0,1.0,0.0,131,8.7,0.0778087045,109,100,44.0,46.8468,118.29130095091959,7,8,6,2,2,1,6.0,421.0,7000000,5750000,898,228,350,578,33,428,2246,16514,40.6,20.5,61.0
73,195,-1.0,-1.0,-1.0,2017,23,1,8480157,4,0,1,0,1,26,68,0.25,0.0,0.305,-3,-0.8,4,78,3069,51.15,51.15,51,12.7875,21.47,1.0,13,13,13,8,8,5,5,0,0,2,2,0.26,46.2,0.0,13.0,15.249266862170089,24,18,11,0.6857142857142857,1,1,3,-2,3,1,2,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,0,2,1,2,2,0,1,1,0,-1,-0.763,2,0,0,0,0,55,38,38,32,23,26,2.33,2.78,1,4,0.043478260869565216,0.8461538461538461,0.8896321070234113,54,38,37,32,23,26,1,4,32,21,10,7,0,2,6,7,0.0,-0.1,-0.1,1.23,0.3075,0.018600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5,1.5,0.0,6,1,0.6,0.8473999999999999,109.0909090909091,0,0,0,0,0,0,0.0,0.0,925000,925000,4,0,1,1,-3,4,5,51,0.0,-0.1,-0.1
